Order_ID,Customer_ID,Product_ID,Seller_ID,Order_Date,Quantity,Payment_Method,Order_Status,Delivery_Days,Discount,Total_Amount,Profit
10202,2201,552,258,2024-08-27,1,Credit Card,Delivered,3,97,3337,1149
10203,385,100,10,2024-10-09,1,Credit Card,Delivered,4,89,2115,473
10204,4534,378,224,2024-04-06,2,Wallet,Cancelled,8,3,3172,1196
10205,2441,182,254,2024-06-16,2,UPI,Delivered,7,38,6860,1874
10206,4983,344,89,2024-03-24,2,COD,Delivered,6,109,5560,766
10207,4696,1099,103,2025-03-17,2,COD,Delivered,6,155,4340,742
10208,4964,620,13,2024-04-05,1,COD,Cancelled,8,82,2363,686
10209,4330,200,222,2024-11-25,2,Wallet,Delivered,5,280,1096,396
10210,2378,416,283,2024-09-24,2,Credit Card,Delivered,4,245,350,114
10211,1664,275,252,2024-08-21,3,Debit Card,Delivered,7,36,738,276
10212,4932,885,177,2025-04-05,1,COD,Delivered,6,244,625,275
10213,3708,1005,94,2025-02-22,1,UPI,Delivered,8,294,3352,901
10214,798,1225,140,2025-05-16,2,Credit Card,Delivered,3,250,1098,214
10215,468,374,126,2024-02-16,2,UPI,Delivered,7,134,7472,2822
10216,2036,193,25,2024-06-29,2,Credit Card,Delivered,6,278,4136,1560
10217,4777,1474,18,2025-01-02,1,Wallet,Delivered,7,154,1520,640
10218,728,135,161,2025-03-04,1,Credit Card,Delivered,6,14,478,104
10219,3671,1079,275,2025-03-18,3,Wallet,Delivered,5,295,6048,2211
10220,1832,313,78,2025-03-07,1,Wallet,Delivered,2,66,2173,393
10221,4427,269,92,2024-01-21,1,COD,Delivered,4,268,2759,621
10222,4938,357,25,2025-01-25,3,UPI,Delivered,2,296,7038,2772
10223,4294,1407,210,2024-05-03,1,Debit Card,Delivered,2,122,1034,209
10224,2049,987,194,2025-02-26,2,Credit Card,Delivered,7,38,1912,658
10225,3075,242,203,2024-11-28,3,COD,Delivered,7,96,4158,1290
10226,2478,319,193,2024-01-16,2,UPI,Delivered,6,210,4974,1236
10227,1563,1110,277,2024-11-13,2,COD,Delivered,6,110,4854,830
10228,2641,1232,7,2025-02-05,2,Debit Card,Delivered,3,142,4300,1856
10229,4097,644,192,2024-01-13,1,Credit Card,Returned,5,236,2039,533
10230,783,1281,242,2025-01-04,1,Wallet,Delivered,8,204,1562,521
10231,1730,850,270,2025-04-10,1,UPI,Delivered,2,166,2465,1078
10232,4310,217,105,2025-06-16,3,Wallet,Delivered,3,94,4887,2094
10233,793,161,251,2024-03-13,3,Debit Card,Delivered,4,213,6444,1869
10234,663,1063,234,2024-04-11,2,COD,Delivered,2,149,7508,3056
10235,394,1022,216,2024-12-12,2,UPI,Delivered,3,222,256,44
10236,4300,640,255,2024-10-03,1,UPI,Delivered,5,266,1569,616
10237,4976,1391,179,2025-05-29,2,COD,Delivered,6,112,8298,3654
10238,526,226,296,2024-08-20,3,Credit Card,Cancelled,8,137,7689,3285
10239,3347,936,189,2025-01-25,1,COD,Delivered,8,295,2583,965
10240,2446,627,291,2025-05-17,3,Wallet,Delivered,5,166,2910,507
10241,2572,972,30,2024-03-25,1,Wallet,Delivered,3,223,2570,1036
10242,431,952,197,2024-07-09,1,Credit Card,Delivered,4,171,891,189
10243,887,1326,136,2024-10-20,1,Debit Card,Delivered,2,5,3064,591
10244,3869,537,181,2024-10-26,2,Wallet,Delivered,5,30,4306,1088
10245,3426,571,204,2024-04-09,2,COD,Delivered,8,281,6694,2874
10246,2868,1367,284,2024-08-19,1,Debit Card,Delivered,2,226,1166,416
10247,2482,1003,121,2025-03-30,3,UPI,Delivered,5,268,9921,3702
10248,2263,841,13,2024-08-15,3,COD,Delivered,8,290,963,321
10249,4194,931,195,2024-03-13,2,Credit Card,Delivered,8,225,4294,1854
10250,3896,752,204,2024-10-16,3,Wallet,Returned,5,223,10389,3093
10251,3869,57,30,2025-04-20,3,UPI,Delivered,8,148,6894,993
10252,261,1217,48,2025-04-18,1,COD,Delivered,7,236,1745,734
10253,4347,527,192,2024-06-09,1,Wallet,Cancelled,8,47,4076,1659
10254,1358,693,69,2025-05-21,1,Wallet,Delivered,4,62,3179,1214
10255,1610,284,12,2024-05-24,3,UPI,Delivered,8,69,645,195
10256,1192,133,175,2024-06-24,2,Credit Card,Delivered,7,63,2830,1192
10257,453,162,53,2024-05-25,1,COD,Delivered,8,41,1211,185
10258,1445,1046,58,2024-09-11,3,Credit Card,Delivered,8,61,7743,2580
10259,3682,1228,107,2024-11-23,1,COD,Delivered,7,170,2722,518
10260,3757,380,43,2024-09-06,1,Credit Card,Delivered,8,193,2135,930
10261,4653,859,168,2024-05-22,3,Credit Card,Delivered,5,285,6099,972
10262,568,891,34,2025-01-06,2,Debit Card,Delivered,6,127,822,134
10263,3896,148,129,2024-11-24,1,UPI,Delivered,7,175,1355,583
10264,4544,881,220,2024-05-29,1,Credit Card,Delivered,4,166,3056,1241
10265,2662,240,42,2024-05-19,2,Credit Card,Delivered,6,280,6696,2164
10266,3686,1148,34,2024-01-30,1,UPI,Delivered,5,181,2165,428
10267,4628,1164,278,2024-07-18,2,COD,Delivered,3,165,2748,664
10268,2008,170,169,2025-03-31,3,Wallet,Delivered,5,292,7458,2742
10269,2953,727,281,2025-02-19,3,Debit Card,Delivered,3,228,7191,1392
10270,3514,16,299,2025-04-22,2,Wallet,Delivered,7,196,5434,1004
10271,3703,1138,125,2024-07-19,2,COD,Delivered,6,299,1224,228
10272,4646,255,106,2024-07-01,1,Wallet,Delivered,8,292,2256,303
10273,534,291,63,2024-01-19,3,COD,Delivered,7,68,7122,2883
10274,4561,931,195,2024-03-07,1,Credit Card,Delivered,3,59,2147,927
10275,245,484,225,2025-01-06,1,UPI,Delivered,4,173,1634,571
10276,1675,736,279,2024-11-07,1,Wallet,Delivered,5,137,2453,555
10277,1035,1058,150,2024-09-20,3,Wallet,Delivered,2,177,615,207
10278,3345,521,203,2024-12-01,3,UPI,Delivered,2,10,8709,2412
10279,3797,1418,240,2024-10-28,3,Wallet,Delivered,7,59,2382,912
10280,4627,1279,12,2024-04-27,2,UPI,Delivered,2,199,2516,1080
10281,4650,209,66,2024-06-08,2,Credit Card,Delivered,8,196,3272,886
10282,741,1325,185,2024-01-16,1,Credit Card,Delivered,2,148,1057,366
10283,4944,114,30,2025-01-05,1,Debit Card,Delivered,5,169,788,313
10284,3144,818,286,2024-06-13,3,Wallet,Delivered,3,71,7515,2085
10285,1058,303,191,2024-07-21,2,COD,Delivered,8,75,7626,2826
10286,4184,576,132,2024-12-10,1,Debit Card,Delivered,2,261,3628,1155
10287,807,1350,161,2025-04-19,1,Credit Card,Cancelled,3,206,109,28
10288,392,956,174,2024-08-09,1,COD,Delivered,3,184,1814,610
10289,3593,1471,269,2025-03-13,3,Credit Card,Delivered,2,18,1818,408
10290,2429,452,64,2025-02-18,1,UPI,Delivered,5,247,1651,598
10291,829,1121,104,2024-02-14,3,Wallet,Delivered,5,80,9723,3471
10292,2432,1313,13,2024-06-10,1,Debit Card,Delivered,7,299,1479,498
10293,3732,777,119,2024-12-10,2,UPI,Delivered,7,240,4432,700
10294,3863,768,156,2025-05-10,3,UPI,Delivered,5,283,8937,2352
10295,1361,1184,24,2025-05-29,1,COD,Delivered,6,15,878,208
10296,4245,620,13,2024-11-07,2,UPI,Delivered,4,125,4726,1372
10297,4318,508,261,2024-04-22,3,Wallet,Delivered,7,60,1566,402
10298,3044,613,32,2025-05-17,2,Credit Card,Delivered,6,142,2428,774
10299,1504,861,198,2024-05-25,1,COD,Delivered,2,114,267,37
10300,1405,378,224,2024-12-14,1,UPI,Delivered,2,256,1586,598
10301,4614,839,249,2024-03-07,1,Wallet,Delivered,7,64,188,56
10302,717,682,82,2025-02-13,3,Debit Card,Delivered,2,266,12315,4884
10303,1888,608,133,2024-03-04,3,COD,Delivered,5,172,11802,4698
10304,1830,359,69,2024-02-27,2,Wallet,Delivered,4,147,2288,432
10305,1462,252,70,2025-04-04,2,Wallet,Delivered,4,17,4008,1708
10306,4512,681,20,2025-01-19,2,Debit Card,Delivered,3,251,670,216
10307,740,679,135,2025-05-22,3,Credit Card,Delivered,3,70,6069,1902
10308,3422,394,192,2024-10-23,1,UPI,Delivered,3,78,2425,805
10309,2175,1111,238,2024-04-01,2,Credit Card,Delivered,3,89,930,268
10310,3704,432,189,2025-04-16,2,Debit Card,Delivered,3,11,7708,2844
10311,1408,1353,19,2025-06-02,3,Wallet,Delivered,6,116,7437,1830
10312,1390,1061,97,2025-06-10,2,Wallet,Delivered,2,135,6758,2718
10313,3426,1062,67,2024-08-18,2,Wallet,Delivered,8,11,2340,516
10314,1107,1414,241,2024-04-02,1,COD,Returned,3,270,1243,309
10315,2943,338,217,2024-12-27,1,COD,Delivered,2,61,1517,635
10316,2777,611,198,2024-12-17,1,UPI,Delivered,7,229,1506,473
10317,2300,425,277,2025-02-12,1,UPI,Cancelled,8,204,3486,1343
10318,4861,1490,100,2025-04-07,3,Credit Card,Delivered,3,134,8916,2178
10319,2362,1428,166,2025-06-11,3,Wallet,Delivered,6,104,9351,3798
10320,2461,1239,164,2025-04-05,1,UPI,Delivered,3,32,1456,440
10321,2657,727,281,2025-05-21,1,Debit Card,Delivered,4,35,2397,464
10322,3872,516,101,2024-08-29,3,Wallet,Delivered,6,176,7581,3099
10323,3260,890,130,2024-04-04,1,UPI,Delivered,5,31,1412,346
10324,1801,689,160,2024-11-10,1,Wallet,Delivered,7,14,2183,728
10325,4722,15,30,2025-06-24,2,Wallet,Cancelled,8,241,1304,422
10326,1517,527,192,2024-07-14,1,Debit Card,Cancelled,8,227,4076,1659
10327,380,1266,189,2025-01-31,2,COD,Returned,7,36,4770,764
10328,4715,763,12,2024-09-24,3,Debit Card,Returned,2,128,5787,1500
10329,1463,660,282,2024-12-17,3,Credit Card,Delivered,6,163,2706,1098
10330,3315,814,208,2024-11-12,2,UPI,Delivered,4,177,3570,1176
10331,1796,265,175,2024-02-18,2,COD,Delivered,4,55,2664,668
10332,4298,689,160,2025-02-12,1,Credit Card,Delivered,4,150,2183,728
10333,4987,1270,234,2025-04-20,3,COD,Delivered,7,214,10371,3090
10334,588,1376,42,2025-04-23,3,UPI,Delivered,3,11,6000,861
10335,4618,55,19,2025-05-31,1,Wallet,Returned,2,24,1362,509
10336,610,234,156,2025-01-17,2,COD,Delivered,8,191,5056,1816
10337,4362,575,17,2024-07-05,3,Wallet,Delivered,7,179,8331,1692
10338,4474,1117,69,2025-05-14,2,COD,Delivered,6,105,5652,2028
10339,463,962,92,2024-12-10,2,Wallet,Delivered,3,122,2458,638
10340,4643,37,93,2025-04-24,1,Debit Card,Delivered,5,215,309,95
10341,598,1295,217,2024-09-23,1,COD,Delivered,6,11,2098,590
10342,4340,1134,231,2024-11-08,3,COD,Delivered,5,53,8493,3672
10343,4130,595,152,2025-05-08,1,Credit Card,Cancelled,4,37,1007,251
10344,3551,922,127,2025-03-04,1,COD,Delivered,5,165,583,249
10345,1761,1459,93,2024-01-17,1,Credit Card,Delivered,3,225,1430,409
10346,4489,1494,17,2024-06-06,2,UPI,Delivered,6,213,6396,2158
10347,477,96,39,2024-11-19,2,Wallet,Delivered,2,271,5002,1950
10348,3218,1024,266,2025-02-05,1,Wallet,Delivered,4,189,295,45
10349,3911,1395,44,2025-05-23,2,COD,Delivered,5,82,1604,490
10350,763,491,273,2024-11-26,2,UPI,Delivered,2,11,7536,2900
10351,1035,231,139,2024-06-27,1,Debit Card,Delivered,6,23,632,237
10352,2753,1203,21,2024-09-29,3,Wallet,Delivered,2,156,6513,1260
10353,3652,822,123,2024-12-31,2,Wallet,Delivered,4,234,3120,980
10354,4528,1297,118,2024-09-08,3,COD,Delivered,2,151,1641,621
10355,3939,105,91,2025-03-30,3,Wallet,Cancelled,2,99,3039,1227
10356,4316,1347,41,2024-09-18,1,Wallet,Returned,7,299,3698,1447
10357,2618,840,148,2025-04-30,2,COD,Delivered,5,271,4920,1574
10358,3657,612,166,2024-05-06,2,Credit Card,Delivered,7,39,308,54
10359,3722,741,53,2024-02-27,1,Debit Card,Delivered,7,157,897,229
10360,2674,1311,3,2024-07-25,3,COD,Delivered,8,76,11166,4689
10361,1482,670,259,2024-05-18,1,UPI,Delivered,5,180,2597,764
10362,2271,1030,286,2024-04-10,3,Wallet,Delivered,8,6,2343,762
10363,3844,257,250,2025-02-02,2,Credit Card,Delivered,6,256,4836,1880
10364,303,390,37,2025-01-27,2,Credit Card,Delivered,6,209,5312,2152
10365,4126,340,127,2024-01-02,1,Wallet,Delivered,6,84,1332,458
10366,4390,304,163,2024-09-22,2,Debit Card,Delivered,5,112,4308,1622
10367,3885,1001,127,2024-05-28,2,UPI,Delivered,8,111,7460,3250
10368,229,1479,113,2025-06-21,3,Wallet,Delivered,7,287,4911,2019
10369,2032,602,252,2025-06-13,2,Debit Card,Delivered,3,268,2302,858
10370,3937,887,295,2025-06-16,2,UPI,Delivered,2,34,5030,2006
10371,1180,1283,11,2024-06-16,3,Wallet,Delivered,4,250,1089,429
10372,712,1289,160,2024-10-26,1,Debit Card,Delivered,5,149,1562,431
10373,958,606,191,2025-03-10,2,UPI,Delivered,7,141,6464,1580
10374,1647,459,162,2024-12-15,3,Wallet,Delivered,8,43,8721,3702
10375,2977,1377,276,2024-12-11,3,COD,Delivered,8,16,7998,1437
10376,3228,83,40,2025-03-03,2,Credit Card,Returned,3,42,5082,940
10377,366,1333,235,2024-10-26,1,Credit Card,Delivered,3,91,411,167
10378,434,1459,93,2024-08-23,1,UPI,Delivered,5,246,1430,409
10379,2465,1115,177,2025-01-23,1,UPI,Delivered,8,216,692,180
10380,632,183,212,2025-05-02,1,UPI,Delivered,4,278,3877,1539
10381,4109,700,185,2025-03-02,3,COD,Delivered,2,28,2733,606
10382,3157,800,217,2025-02-23,3,UPI,Delivered,5,223,9414,3081
10383,3991,486,143,2024-12-26,2,UPI,Delivered,2,283,1670,484
10384,1355,1164,278,2025-05-10,1,Debit Card,Delivered,5,138,1374,332
10385,2253,754,119,2024-05-11,1,Debit Card,Delivered,8,169,1589,704
10386,2743,1457,4,2024-10-07,1,Credit Card,Delivered,3,219,1134,254
10387,3638,316,48,2024-03-19,1,UPI,Delivered,4,223,3086,1306
10388,3875,1478,263,2024-06-28,3,COD,Delivered,4,125,7689,1365
10389,2927,1084,297,2024-03-16,1,Wallet,Delivered,4,162,3216,1035
10390,3719,623,4,2024-11-23,2,Credit Card,Delivered,4,176,5010,2056
10391,1940,660,282,2024-04-18,2,Credit Card,Cancelled,8,146,1804,732
10392,4886,390,37,2024-10-21,2,Debit Card,Delivered,4,36,5312,2152
10393,2682,998,238,2024-10-18,1,UPI,Delivered,2,48,3765,1482
10394,3050,688,72,2025-01-26,3,Credit Card,Delivered,8,213,4803,1125
10395,38,641,88,2025-02-02,2,Wallet,Delivered,5,1,6718,2356
10396,1701,185,121,2024-12-31,1,Wallet,Cancelled,6,94,1904,639
10397,591,810,119,2024-05-21,2,Wallet,Delivered,5,234,4260,1414
10398,2052,1415,118,2024-01-29,1,COD,Delivered,7,214,3076,1235
10399,4180,1430,217,2025-04-02,1,Debit Card,Delivered,5,133,2898,1121
10400,727,399,194,2024-09-12,3,Wallet,Delivered,6,199,8616,1719
10401,2256,1089,146,2025-03-18,2,COD,Delivered,7,186,992,398
10402,4848,779,235,2024-04-16,2,Debit Card,Delivered,6,47,7496,2688
10403,4804,1205,260,2025-05-04,2,Wallet,Delivered,6,172,2400,978
10404,1421,659,224,2025-03-08,2,Debit Card,Delivered,6,142,280,72
10405,1650,382,106,2024-12-05,1,UPI,Delivered,5,182,1622,272
10406,1377,389,3,2024-03-28,1,Wallet,Delivered,8,175,1711,304
10407,3215,1214,176,2024-10-13,3,Debit Card,Delivered,4,262,2613,708
10408,4488,169,205,2024-10-28,3,UPI,Delivered,7,235,11892,5148
10409,4738,1213,107,2024-12-02,1,Credit Card,Cancelled,5,121,2587,1034
10410,773,1494,17,2025-05-22,2,Debit Card,Cancelled,7,145,6396,2158
10411,3419,405,127,2024-09-11,1,Credit Card,Delivered,5,262,2928,551
10412,1484,1092,34,2025-01-31,1,Debit Card,Delivered,7,288,641,260
10413,286,961,229,2025-02-18,1,Wallet,Delivered,4,62,938,309
10414,997,588,159,2024-04-03,2,UPI,Delivered,2,142,7672,3168
10415,4249,1291,298,2024-04-05,2,Credit Card,Delivered,7,34,5014,1562
10416,598,677,106,2024-09-18,3,UPI,Delivered,4,117,3903,1494
10417,867,896,126,2024-12-01,2,Debit Card,Delivered,8,210,1100,482
10418,3147,1478,263,2024-01-18,2,Credit Card,Delivered,8,183,5126,910
10419,4053,754,119,2024-01-22,1,COD,Cancelled,3,217,1589,704
10420,1644,221,266,2024-03-25,1,Debit Card,Delivered,8,115,529,149
10421,4682,850,270,2024-08-23,1,COD,Delivered,2,251,2465,1078
10422,1763,1267,32,2025-01-26,2,COD,Delivered,8,127,5462,2182
10423,3678,969,42,2025-05-04,1,COD,Delivered,7,49,1004,403
10424,1288,49,99,2024-12-06,2,COD,Delivered,7,241,3502,1514
10425,2576,602,252,2025-05-18,3,COD,Delivered,7,151,3453,1287
10426,2650,1439,202,2024-09-11,3,Credit Card,Delivered,6,126,5070,1626
10427,2790,424,270,2025-06-24,1,Debit Card,Delivered,5,231,584,230
10428,2725,1214,176,2024-02-10,3,Debit Card,Delivered,7,149,2613,708
10429,3939,994,9,2024-01-15,2,Debit Card,Delivered,7,270,7986,3190
10430,414,573,109,2024-09-22,3,Credit Card,Delivered,4,54,8082,2619
10431,2177,728,117,2024-10-04,3,COD,Delivered,3,162,1308,504
10432,1774,260,78,2024-02-29,2,Credit Card,Delivered,5,164,636,198
10433,2511,258,28,2024-11-04,1,Credit Card,Delivered,5,157,2917,1134
10434,4844,45,204,2025-02-23,1,COD,Delivered,5,283,2691,990
10435,4578,584,237,2024-11-03,2,Wallet,Delivered,2,141,2594,1150
10436,4042,624,254,2024-12-11,3,Wallet,Delivered,7,274,6405,1713
10437,3093,1076,66,2025-02-01,1,Credit Card,Delivered,8,259,733,226
10438,1612,777,119,2025-02-07,2,UPI,Delivered,2,34,4432,700
10439,1236,192,163,2025-05-12,1,UPI,Delivered,4,5,3189,913
10440,1605,962,92,2024-05-04,3,Debit Card,Cancelled,4,183,3687,957
10441,3414,234,156,2025-05-12,2,UPI,Delivered,6,57,5056,1816
10442,3259,1037,67,2025-02-24,2,UPI,Delivered,5,172,6072,1296
10443,4316,924,40,2024-01-01,3,Debit Card,Delivered,2,235,10188,4005
10444,4964,862,32,2024-07-08,2,Wallet,Cancelled,5,275,2302,322
10445,3062,312,130,2024-03-04,3,UPI,Delivered,2,246,5901,2004
10446,1097,1263,18,2024-09-22,2,Credit Card,Delivered,7,43,8752,3794
10447,1488,1129,256,2024-04-02,3,Wallet,Delivered,4,213,7038,1368
10448,2301,666,228,2024-12-10,3,COD,Delivered,8,186,8682,2904
10449,3374,215,7,2025-03-07,2,UPI,Delivered,8,220,5180,1648
10450,3854,410,166,2024-04-14,1,Credit Card,Delivered,6,237,1103,216
10451,4434,10,60,2025-02-16,3,UPI,Delivered,5,105,5016,1341
10452,1255,699,124,2024-02-05,2,COD,Delivered,4,287,4828,1388
10453,4706,1243,96,2024-03-26,1,UPI,Delivered,3,95,2484,1006
10454,4947,147,248,2025-06-17,1,Debit Card,Delivered,3,281,3656,1576
10455,2392,541,120,2024-10-24,1,Wallet,Delivered,5,240,1926,823
10456,2470,239,73,2024-06-06,2,Debit Card,Delivered,7,293,5950,2300
10457,1492,193,25,2025-03-26,1,Wallet,Delivered,8,134,2068,780
10458,3732,928,147,2024-07-17,3,COD,Delivered,6,206,10656,4485
10459,1388,1499,258,2024-11-04,2,Wallet,Delivered,7,146,774,262
10460,4820,762,224,2025-01-02,1,Debit Card,Delivered,2,127,685,271
10461,4272,613,32,2024-11-01,2,Debit Card,Delivered,8,244,2428,774
10462,1768,1404,90,2024-12-09,3,Debit Card,Cancelled,4,262,4551,1539
10463,77,1417,193,2024-05-15,1,COD,Delivered,5,207,825,111
10464,4717,345,215,2025-02-23,2,Credit Card,Delivered,3,98,3698,1284
10465,926,1366,233,2024-09-11,2,Wallet,Delivered,4,281,2500,1044
10466,2294,378,224,2025-06-13,1,Wallet,Delivered,5,213,1586,598
10467,4470,709,110,2024-08-22,2,COD,Delivered,5,199,560,242
10468,409,1250,212,2024-03-10,2,Wallet,Delivered,6,105,1156,358
10469,4497,683,149,2024-03-13,1,Wallet,Delivered,5,156,2829,784
10470,2398,995,177,2024-03-23,3,Wallet,Delivered,4,282,756,267
10471,3946,543,218,2025-02-07,1,UPI,Delivered,7,291,1075,292
10472,1998,95,8,2024-12-30,1,Debit Card,Cancelled,5,44,1394,526
10473,4006,843,167,2025-01-05,1,Debit Card,Delivered,6,117,3040,634
10474,3867,64,156,2025-05-30,1,Wallet,Returned,7,207,681,174
10475,1756,1331,229,2024-05-22,1,COD,Delivered,8,227,1034,400
10476,144,50,212,2024-09-14,1,Wallet,Delivered,4,157,2133,852
10477,45,1215,81,2025-01-08,1,Debit Card,Delivered,3,109,2865,979
10478,1751,1259,295,2024-07-13,1,Wallet,Delivered,3,156,2982,1129
10479,3040,545,121,2024-12-10,3,UPI,Delivered,2,177,7356,1050
10480,2570,540,268,2025-04-21,3,Wallet,Delivered,7,230,5463,1929
10481,2598,753,276,2025-06-14,3,Wallet,Delivered,2,138,5349,1275
10482,846,1030,286,2025-03-25,2,Wallet,Delivered,5,249,1562,508
10483,2229,530,56,2025-06-09,3,Debit Card,Delivered,4,51,5991,1293
10484,4982,733,91,2025-03-30,3,Debit Card,Delivered,7,38,8271,2577
10485,475,1398,166,2024-01-21,2,Debit Card,Delivered,6,292,3090,904
10486,474,561,129,2024-07-01,1,UPI,Delivered,5,64,1865,516
10487,4061,1065,219,2024-02-01,1,Wallet,Delivered,4,276,2637,680
10488,2712,1136,144,2024-10-25,3,COD,Delivered,3,289,6654,1173
10489,173,1046,58,2025-05-11,2,Credit Card,Delivered,5,204,5162,1720
10490,724,967,145,2024-10-23,2,COD,Delivered,6,297,1364,440
10491,443,345,215,2024-02-21,3,Wallet,Delivered,3,139,5547,1926
10492,4791,364,5,2024-05-29,1,Debit Card,Delivered,7,31,1269,228
10493,154,528,130,2024-04-11,3,Wallet,Delivered,5,152,5631,2037
10494,2907,813,185,2025-04-30,3,UPI,Delivered,7,43,8211,1305
10495,3420,200,222,2025-05-21,1,UPI,Delivered,8,259,548,198
10496,2047,1224,173,2024-05-22,1,COD,Delivered,7,147,2378,952
10497,126,170,169,2024-03-30,1,Credit Card,Delivered,8,188,2486,914
10498,2417,21,167,2024-12-23,1,Credit Card,Delivered,2,46,1682,313
10499,3814,515,49,2024-02-24,3,Debit Card,Delivered,6,141,6861,1983
10500,4107,81,12,2024-09-26,1,Wallet,Delivered,4,78,1478,621
10501,4084,1371,125,2024-04-10,3,Credit Card,Delivered,8,291,6867,1017
10502,416,532,235,2024-03-10,3,Debit Card,Cancelled,4,71,5715,2007
10503,2054,185,121,2024-08-18,1,Debit Card,Returned,6,17,1904,639
10504,1609,930,293,2024-10-05,2,Wallet,Delivered,7,70,700,248
10505,4877,250,205,2024-11-22,1,Credit Card,Delivered,6,134,3110,746
10506,4158,1248,239,2025-05-16,1,COD,Delivered,5,11,3254,1068
10507,1162,1454,11,2024-03-08,2,Wallet,Delivered,3,146,6262,1530
10508,2634,771,235,2025-06-20,1,Debit Card,Delivered,6,259,2755,795
10509,4360,883,88,2024-04-07,1,UPI,Delivered,5,234,3002,793
10510,4598,507,90,2024-02-05,3,COD,Delivered,8,65,2289,507
10511,1151,304,163,2024-04-14,1,Credit Card,Delivered,3,50,2154,811
10512,4961,928,147,2024-06-08,1,Wallet,Delivered,6,278,3552,1495
10513,2961,845,137,2024-05-21,1,Wallet,Delivered,3,219,846,326
10514,482,508,261,2024-02-16,1,Credit Card,Delivered,7,133,522,134
10515,934,411,24,2024-12-23,1,Credit Card,Delivered,2,141,1804,439
10516,616,1221,207,2025-04-21,2,COD,Delivered,7,190,2928,1074
10517,3815,159,207,2025-03-10,1,Wallet,Delivered,4,184,1365,587
10518,2790,745,130,2024-05-06,2,COD,Delivered,5,289,6328,1834
10519,4448,1165,39,2024-06-12,2,Wallet,Delivered,6,23,6812,2914
10520,1259,1033,237,2025-02-15,3,UPI,Delivered,6,95,7815,2097
10521,1395,1417,193,2025-01-28,1,Wallet,Cancelled,3,211,825,111
10522,4465,737,285,2024-06-08,1,COD,Delivered,3,25,2327,503
10523,1381,1257,103,2024-11-23,2,Credit Card,Delivered,4,86,3912,642
10524,1384,345,215,2024-04-14,2,Debit Card,Delivered,7,283,3698,1284
10525,1918,126,172,2025-06-14,1,Wallet,Cancelled,3,49,2971,1031
10526,2218,152,183,2025-04-24,3,Debit Card,Delivered,8,156,3582,960
10527,4307,1493,230,2025-05-10,2,Debit Card,Delivered,4,202,4738,692
10528,447,384,289,2025-03-30,2,Wallet,Delivered,7,113,4800,1970
10529,1681,544,71,2025-06-03,2,Wallet,Delivered,6,207,4232,596
10530,2937,1111,238,2024-12-29,2,Wallet,Delivered,3,65,930,268
10531,3610,764,222,2025-02-01,2,Credit Card,Delivered,6,163,5284,1150
10532,4813,436,237,2024-11-25,3,Wallet,Delivered,7,202,10305,4371
10533,2783,1155,120,2025-04-12,3,Credit Card,Delivered,8,17,2619,558
10534,142,98,36,2024-01-06,2,Credit Card,Delivered,7,60,284,52
10535,794,865,261,2024-07-09,1,Debit Card,Delivered,3,189,607,211
10536,3136,837,169,2024-06-09,2,COD,Delivered,3,95,8124,3370
10537,3036,477,150,2025-01-11,1,COD,Delivered,3,15,124,32
10538,4679,117,224,2025-04-09,3,Debit Card,Delivered,6,127,11976,4950
10539,1658,632,44,2024-01-30,3,UPI,Delivered,8,36,6246,1635
10540,353,449,137,2024-08-05,3,Credit Card,Delivered,3,182,2646,843
10541,2089,1424,131,2024-06-08,2,UPI,Cancelled,7,179,1118,258
10542,493,51,21,2024-06-21,3,UPI,Delivered,5,54,2364,1020
10543,2967,1390,265,2024-05-28,3,Credit Card,Delivered,2,208,7311,3027
